Animal ID,Description/Breed,Sex,Intake,Shelter County
A305191,ROTTWEILER/GERM SHEPHERD,Female,FIELD,SoCo
A320109,PIT BULL/MIX,Spayed,FIELD,SoCo
A025557,CHIHUAHUA SH/BEAGLE,Spayed,FIELD,SoCo
A331818,BORDER COLLIE/GREAT PYRENEES,Neutered,FIELD,SoCo
A306864,GREAT PYRENEES/MIX,Spayed,FIELD,SoCo
A315224,AMERICAN STAFF,Neutered,FLD_ARREST,SoCo
A326004,DOMESTIC SH,Unknown,BORN_HERE,SoCo
A331852,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A310731,DOMESTIC MH,Spayed,OVER THE COUNTER,SoCo
A239036,LABRADOR RETR,Spayed,FIELD,SoCo
A347011,PIT BULL,Female,FIELD,SoCo
A328138,DOMESTIC SH,Spayed,COMM CAT,SoCo
A316045,CHIHUAHUA SH/MIX,Neutered,OVER THE COUNTER,SoCo
A325012,SHETLD SHEEPDOG/MIX,Spayed,FIELD,SoCo
A368113,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A387365,BEAGLE/MIX,Neutered,OVER THE COUNTER,SoCo
A346469,CHICKEN,Unknown,OVER THE COUNTER,SoCo
A306667,DOMESTIC SH,Spayed,COMM CAT,SoCo
A313084,DOMESTIC SH,Neutered,COMM CAT,SoCo
A313910,DOMESTIC LH,Female,VET_HOSP,SoCo
A316390,DOMESTIC LH,Unknown,FLD_CORONR,SoCo
A354740,DOMESTIC SH,Neutered,COMM CAT,SoCo
A379584,SCHNAUZER MIN,Spayed,FIELD,SoCo
A334331,DOMESTIC SH,Spayed,FIELD,SoCo
A389375,GOAT,Female,FIELD,SoCo
A324572,DOMESTIC SH,Neutered,FIELD,SoCo
A339548,POODLE MIN/MIX,Neutered,FIELD,SoCo
A307309,PARSON RUSS TER,Neutered,FIELD,SoCo
A389305,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A354005,DOMESTIC SH,Unknown,BORN_HERE,SoCo
A332370,LABRADOR RETR,Male,FIELD,SoCo
A299340,CHIHUAHUA SH,Neutered,PRIV_SHELT,SoCo
A388666,DOMESTIC SH,Spayed,COMM CAT,SoCo
A317883,PIT BULL,Spayed,FIELD,SoCo
A356678,PUG,Male,VET_HOSP,SoCo
A375426,DOMESTIC LH,Spayed,OVER THE COUNTER,SoCo
A301478,AUST CATTLE DOG/MIX,Neutered,FIELD,SoCo
A310314,DOMESTIC SH,Neutered,COMM CAT,SoCo
A369325,PIT BULL/MIX,Neutered,FIELD,SoCo
A334354,AM PIT BULL TER,Male,FLD_STRAY,SoCo
A330691,DALMATIAN/MIX,Spayed,OVER THE COUNTER,SoCo
A296979,GOLDEN RETR,Female,FIELD,SoCo
A386004,PIT BULL/MIX,Male,OVER THE COUNTER,SoCo
A324629,POINTER/MIX,Male,FIELD_RETURN TO OWNER,SoCo
A350988,PIT BULL/CATAHOULA,Spayed,OVER THE COUNTER,SoCo
A286351,PIT BULL,Spayed,OVER THE COUNTER,SoCo
A304980,CHIHUAHUA SH,Neutered,FIELD,SoCo
A374727,PIT BULL/MIX,Neutered,FIELD,SoCo
A361043,DOMESTIC MH,Spayed,OVER THE COUNTER,SoCo
A371079,DOMESTIC SH,Male,BORN_HERE,SoCo
A368879,DOMESTIC SH,Unknown,OVER THE COUNTER,SoCo
A311230,DOMESTIC SH,Spayed,FIELD,SoCo
A341599,DOMESTIC SH,Female,FIELD,SoCo
A333403,DOMESTIC SH,Neutered,COMM CAT,SoCo
A389460,CHICKEN,Female,FIELD,SoCo
A334245,PIT BULL/MIX,Neutered,FIELD,SoCo
A337691,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A372623,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A337578,BORDER COLLIE/MIX,Spayed,FIELD,SoCo
A301930,CHIHUAHUA SH,Neutered,OVER THE COUNTER,SoCo
A353462,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A321422,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A327315,PIT BULL/CHINESE SHARPEI,Spayed,OVER THE COUNTER,SoCo
A372097,GERM SHEPHERD,Male,FIELD,SoCo
A253854,LABRADOR RETR,Spayed,FIELD,SoCo
A324852,LABRADOR RETR,Female,FIELD,SoCo
A302805,HORSE,Female,FIELD,SoCo
A362332,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A299295,REDBONE HOUND,Female,FIELD,SoCo
A243674,MALTESE,Spayed,OVER THE COUNTER,SoCo
A381266,DOBERMAN PINSCH,Neutered,OVER THE COUNTER,SoCo
A356336,BAT,Unknown,FLD_STRAY,SoCo
A339934,DOMESTIC SH,Female,OVER THE COUNTER,SoCo
A366518,WHIPPET/MIX,Female,FIELD,SoCo
A384834,AUST SHEPHERD/POODLE TOY,Female,FLD_HOSPTL,SoCo
A342528,AUST SHEPHERD/MIX,Neutered,FIELD,SoCo
A354111,PIT BULL,Neutered,FIELD,SoCo
A292731,RAT TERRIER/MIX,Spayed,FLD_HOSPTL,SoCo
A271792,CHIHUAHUA SH,Spayed,OVER THE COUNTER,SoCo
A341880,DOMESTIC SH,Unknown,BORN_HERE,SoCo
A310645,SIAMESE/MIX,Neutered,VET_HOSP,SoCo
A309138,DOMESTIC SH,Female,FIELD,SoCo
A338204,DOMESTIC SH,Neutered,COMM CAT,SoCo
A378506,DOMESTIC MH,Neutered,FIELD,SoCo
A300278,DOMESTIC LH,Neutered,FIELD,SoCo
A313740,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A324189,CHIHUAHUA SH,Spayed,FIELD,SoCo
A370743,BORDER COLLIE/LABRADOR RETR,Spayed,FIELD,SoCo
A330543,DOMESTIC SH,Spayed,COMM CAT,SoCo
A373040,SHIH TZU,Neutered,OVER THE COUNTER,SoCo
A326796,CHIHUAHUA SH/DACHSHUND,Spayed,FIELD,SoCo
A319949,DOMESTIC SH,Spayed,COMM CAT,SoCo
A250345,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A315224,AMERICAN STAFF,Neutered,FLD_ARREST,SoCo
A337530,POMERANIAN,Neutered,FIELD,SoCo
A375388,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A306378,LABRADOR RETR/MIX,Spayed,FIELD,SoCo
A379606,ROTTWEILER,Female,FIELD,SoCo
A331977,PIT BULL,Neutered,FIELD,SoCo
A343798,PIT BULL/MIX,Female,FLD_ARREST,SoCo
A347512,MALTESE,Female,FIELD,SoCo
A347883,PIT BULL/BOXER,Neutered,OVER THE COUNTER,SoCo
A298954,MAINE COON,Neutered,OVER THE COUNTER,SoCo
A308808,AUST CATTLE DOG,Female,OVER THE COUNTER,SoCo
A338794,GERM SHEPHERD,Spayed,FIELD,SoCo
A382441,PAPILLON/MIX,Female,FIELD,SoCo
A316693,BRITTANY,Female,OVER THE COUNTER,SoCo
A312722,PIT BULL/DACHSHUND,Neutered,FIELD,SoCo
A315727,CHIHUAHUA SH,Neutered,OVER THE COUNTER,SoCo
A326641,RHINELANDER/MIX,Spayed,OVER THE COUNTER,SoCo
A362765,DOMESTIC SH,Male,OVER THE COUNTER,SoCo
A329880,SIBERIAN HUSKY/MIX,Female,FIELD,SoCo
A377152,GERM SHEPHERD,Male,FIELD,SoCo
A309290,GERM SHEPHERD,Spayed,OVER THE COUNTER,SoCo
A322531,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A305640,CHIHUAHUA SH,Spayed,FIELD,SoCo
A036407,BORDER COLLIE/MIX,Neutered,OVER THE COUNTER,SoCo
A365171,KOI,Unknown,FIELD,SoCo
A374252,CHICKEN,Male,FLD_CRUEL,SoCo
A391211,CHIHUAHUA SH/MIX,Male,OVER THE COUNTER,SoCo
A357033,SIAMESE,Spayed,OVER THE COUNTER,SoCo
A305832,PIT BULL,Neutered,OVER THE COUNTER,SoCo
A366587,CHIHUAHUA SH,Neutered,FIELD,SoCo
A374852,AUST SHEPHERD,Neutered,OVER THE COUNTER,SoCo
A354566,CHIHUAHUA SH,Female,OVER THE COUNTER,SoCo
A353122,PIT BULL,Neutered,PRIV_SHELT,SoCo
A336587,PIT BULL/MIX,Spayed,FIELD,SoCo
A354885,DOMESTIC LH,Neutered,COMM CAT,SoCo
A259849,MIN PINSCHER/MIX,Neutered,OVER THE COUNTER_ARREST,SoCo
A309960,CHIHUAHUA SH,Male,OVER THE COUNTER,SoCo
A389267,PIT BULL/BOXER,Male,FIELD,SoCo
A332145,PIT BULL/MIX,Spayed,FIELD,SoCo
A306122,CHIHUAHUA LH,Spayed,OVER THE COUNTER,SoCo
A367702,PIT BULL,Neutered,FLD_STRAY,SoCo
A336580,LOP-MINI/MIX,Neutered,FIELD,SoCo
A310692,DOMESTIC SH,Unknown,OVER THE COUNTER,SoCo
A354262,CHIHUAHUA SH,Male,OVER THE COUNTER,SoCo
A391033,SHIH TZU/MIX,Neutered,FIELD,SoCo
A364002,LABRADOR RETR/MIX,Spayed,OVER THE COUNTER,SoCo
A374070,DOMESTIC SH,Female,OVER THE COUNTER,SoCo
A387067,GERM SHEPHERD,Male,FIELD,SoCo
A387348,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A308631,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A365130,SHEEP,Female,BORN_HERE,SoCo
A332397,DOMESTIC SH,Neutered,COMM CAT,SoCo
A344398,LABRADOR RETR/MIX,Male,FLD_ARREST,SoCo
A334416,CAIRN TERRIER/MIX,Spayed,FLD_ARREST,SoCo
A386164,DOMESTIC LH,Unknown,OVER THE COUNTER,SoCo
A328133,DOMESTIC SH,Unknown,OVER THE COUNTER,SoCo
A317812,PIT BULL,Neutered,OVER THE COUNTER,SoCo
A379560,DOMESTIC SH,Neutered,COMM CAT,SoCo
A384729,ENG BULLDOG,Neutered,FIELD,SoCo
A306955,LABRADOR RETR/GERM SHEPHERD,Neutered,FIELD,SoCo
A319491,CHIHUAHUA SH/MIX,Female,OVER THE COUNTER,SoCo
A332729,ENG COONHOUND,Female,FLD_ARREST,SoCo
A296345,RAT TERRIER/FOX TERR SMOOTH,Spayed,OVER THE COUNTER,SoCo
A362798,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A371208,DOMESTIC SH,Spayed,FIELD_OS,SoCo
A389115,CHIHUAHUA SH/MIX,Neutered,FLD_HOSPTL,SoCo
A312691,PIT BULL,Spayed,FLD_ARREST,SoCo
A369383,PERSIAN,Spayed,FIELD,SoCo
A353159,CHIHUAHUA SH/MIX,Neutered,OVER THE COUNTER,SoCo
A310804,CHICKEN,Unknown,OVER THE COUNTER,SoCo
A390309,SIAMESE/MIX,Female,OVER THE COUNTER,SoCo
A304782,DOMESTIC MH,Male,FLD_STRAY,SoCo
A340041,LABRADOR RETR/MIX,Neutered,FLD_ARREST,SoCo
A370787,PIT BULL,Neutered,OVER THE COUNTER,SoCo
A268461,DOMESTIC MH,Neutered,OVER THE COUNTER,SoCo
A246092,AUST SHEPHERD,Spayed,FIELD,SoCo
A307477,DOMESTIC SH,Female,OVER THE COUNTER,SoCo
A285940,GOLDEN RETR,Neutered,FLD_ARREST,SoCo
A305310,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A321176,PIT BULL,Spayed,PRIV_SHELT,SoCo
A370980,DOMESTIC SH,Female,FIELD,SoCo
A362608,PIT BULL/MIX,Neutered,OVER THE COUNTER,SoCo
A391219,DOMESTIC SH,Spayed,FIELD,SoCo
A335972,GERM SHEPHERD,Neutered,FIELD,SoCo
A333404,DOMESTIC SH,Spayed,COMM CAT,SoCo
A307900,AMER BULLDOG,Male,FLD_ARREST,SoCo
A308226,AUST SHEPHERD/MIX,Neutered,VET_HOSP,SoCo
A328383,POODLE MIN/MIX,Spayed,PRIV_SHELT,SoCo
A345796,CHICKEN/BANTAM,Male,FIELD,SoCo
A342602,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A363666,DOMESTIC SH,Neutered,FIELD,SoCo
A374733,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A332144,PIT BULL,Spayed,FIELD,SoCo
A323245,SIAMESE/MIX,Female,OVER THE COUNTER,SoCo
A376300,DOMESTIC SH,Neutered,COMM CAT,SoCo
A326421,DOMESTIC SH,Spayed,FIELD,SoCo
A375068,TORTOISE,Unknown,OVER THE COUNTER,SoCo
A347326,AUST CATTLE DOG,Female,FIELD,SoCo
A340701,DOMESTIC MH,Spayed,COMM CAT,SoCo
A312262,PIT BULL,Neutered,FIELD,SoCo
A352647,DOMESTIC SH,Male,FIELD,SoCo
A374577,DOMESTIC MH,Unknown,OVER THE COUNTER,SoCo
A339513,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A281567,LABRADOR RETR,Neutered,FIELD,SoCo
A355225,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A309130,CHIHUAHUA SH,Male,OVER THE COUNTER,SoCo
A348047,CHIHUAHUA SH/MIX,Male,FIELD,SoCo
A356328,ROTTWEILER/MIX,Neutered,FIELD,SoCo
A339332,DOMESTIC SH,Unknown,BORN_HERE,SoCo
A361020,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A280640,SIBERIAN HUSKY,Spayed,OVER THE COUNTER,SoCo
A337042,SIAMESE/MIX,Spayed,MUN_SHELT,SoCo
A322901,DOMESTIC MH,Neutered,OVER THE COUNTER,SoCo
A338611,SIAMESE,Neutered,OVER THE COUNTER,SoCo
A378487,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A337351,LABRADOR RETR,Neutered,OVER THE COUNTER,SoCo
A327067,DOMESTIC SH,Female,OVER THE COUNTER,SoCo
A311114,DOMESTIC SH,Neutered,COMM CAT,SoCo
A374796,PIT BULL/MIX,Spayed,FIELD,SoCo
A335183,DOMESTIC SH,Female,COMM CAT,SoCo
A365353,DOMESTIC SH,Neutered,FIELD,SoCo
A356736,DOMESTIC SH,Neutered,FIELD,SoCo
A024116,PARSON RUSS TER/MIX,Neutered,FIELD,SoCo
A312933,BORDER COLLIE/MIX,Spayed,FIELD,SoCo
A334529,CHIHUAHUA SH/MIX,Spayed,FIELD,SoCo
A343763,DOMESTIC SH,Unknown,OVER THE COUNTER,SoCo
A374877,DOMESTIC SH,Unknown,OVER THE COUNTER,SoCo
A309700,CHIHUAHUA SH,Neutered,FLD_ARREST,SoCo
A292731,RAT TERRIER/MIX,Spayed,FLD_HOSPTL,SoCo
A312793,DOMESTIC SH,Unknown,COMM CAT,SoCo
A326949,CAIRN TERRIER/MIX,Spayed,VET_HOSP,SoCo
A356733,DOMESTIC SH,Neutered,FIELD,SoCo
A342606,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A321717,PIT BULL/MIX,Female,FLD_EVICT,SoCo
A344870,PIT BULL/MIX,Spayed,PRIV_SHELT,SoCo
A370463,DOMESTIC SH,Female,COMM CAT,SoCo
A353250,DOMESTIC SH,Spayed,FIELD,SoCo
A364895,DOMESTIC SH,Neutered,FIELD,SoCo
A309226,BERNESE MTN DOG/MIX,Neutered,FIELD,SoCo
A375884,SIAMESE,Neutered,OVER THE COUNTER,SoCo
A337820,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A317302,POMERANIAN,Spayed,FLD_ARREST,SoCo
A335116,DOMESTIC SH,Spayed,COMM CAT,SoCo
A306148,DOMESTIC SH,Female,VET_HOSP,SoCo
A370671,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A308332,DOMESTIC SH,Unknown,COMM CAT,SoCo
A349186,MALTESE/SHIH TZU,Neutered,FIELD,SoCo
A364805,GERM SHEPHERD,Male,OVER THE COUNTER,SoCo
A374730,DOMESTIC SH,Unknown,FIELD,SoCo
A327709,BOSTON TERRIER,Spayed,FIELD,SoCo
A390783,DOMESTIC SH,Unknown,OVER THE COUNTER,SoCo
A237471,LHASA APSO,Neutered,PRIV_SHELT,SoCo
A312358,SIBERIAN HUSKY,Male,OVER THE COUNTER,SoCo
A330646,DACHSHUND/MIX,Neutered,VET_HOSP,SoCo
A344635,DOMESTIC SH,Unknown,COMM CAT,SoCo
A369468,ROTTWEILER,Unknown,BORN_HERE,SoCo
A338108,BORDER COLLIE/MIX,Spayed,OVER THE COUNTER,SoCo
A362299,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A372481,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A354559,BLUETICK HOUND,Neutered,FIELD,SoCo
A254832,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A330162,ROTTWEILER,Male,FIELD,SoCo
A348192,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A305634,CHIHUAHUA SH,Neutered,FIELD,SoCo
A341827,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A308659,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A326924,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A310245,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A338210,DOMESTIC SH,Neutered,COMM CAT,SoCo
A360601,SIBERIAN HUSKY,Female,FIELD,SoCo
A370959,SHIH TZU/MIX,Neutered,FLD_STRAY,SoCo
A278824,WEIMARANER,Spayed,OVER THE COUNTER,SoCo
A317180,CATAHOULA/MIX,Neutered,FIELD,SoCo
A267061,POODLE TOY,Spayed,PRIV_SHELT,SoCo
A375527,BASENJI/MIX,Female,FIELD,SoCo
A386121,DOMESTIC SH,Unknown,FLD_STRAY,SoCo
A303675,AKITA,Male,FIELD,SoCo
A308035,PIT BULL/MIX,Neutered,FIELD_RETURN TO OWNER,SoCo
A364784,KOI,Unknown,FIELD,SoCo
A367849,RABBIT SH,Female,OVER THE COUNTER,SoCo
A275850,PIT BULL,Spayed,FIELD,SoCo
A356505,DOMESTIC MH,Female,FLD_CORONR,SoCo
A390774,DOMESTIC SH,Unknown,OVER THE COUNTER,SoCo
A351194,DOMESTIC SH,Male,FIELD,SoCo
A384358,GERM SHEPHERD,Spayed,OVER THE COUNTER,SoCo
A307474,DOMESTIC SH,Unknown,COMM CAT,SoCo
A348413,PIT BULL/MIX,Neutered,FIELD,SoCo
A356783,DOMESTIC SH,Unknown,FIELD,SoCo
A362546,DOMESTIC SH,Male,FIELD,SoCo
A386096,PARSON RUSS TER/BEAGLE,Female,MUN_SHELT,SoCo
A378295,CHINESE SHARPEI/MIX,Unknown,BORN_HERE,SoCo
A342066,DOMESTIC SH,Female,FIELD,SoCo
A337637,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A209406,DOMESTIC LH,Spayed,FIELD,SoCo
A340849,AUST SHEPHERD/MIX,Neutered,OVER THE COUNTER,SoCo
A388002,BEAGLE,Neutered,OVER THE COUNTER,SoCo
A348000,PIT BULL,Female,FIELD,SoCo
A314901,PIT BULL,Neutered,OVER THE COUNTER,SoCo
A278461,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A389656,RAT TERRIER/MIX,Neutered,OVER THE COUNTER,SoCo
A033885,LABRADOR RETR,Neutered,FIELD,SoCo
A347529,AUST KELPIE/MIX,Female,OVER THE COUNTER,SoCo
A354264,CHIHUAHUA SH,Spayed,OVER THE COUNTER,SoCo
A331294,SIBERIAN HUSKY,Spayed,FIELD,SoCo
A325072,LABRADOR RETR,Neutered,OVER THE COUNTER,SoCo
A312020,PARSON RUSS TER/MIX,Spayed,OVER THE COUNTER,SoCo
A349668,PIT BULL,Female,FIELD,SoCo
A391099,CHICKEN,Female,FIELD,SoCo
A309155,CATAHOULA/LABRADOR RETR,Spayed,OVER THE COUNTER,SoCo
A352699,GERM SHEPHERD,Male,FIELD,SoCo
A221252,MALTESE,Spayed,FIELD,SoCo
A374426,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A304784,DOMESTIC SH,Neutered,FLD_CORONR,SoCo
A341823,SIBERIAN HUSKY,Female,FIELD,SoCo
A346403,SIAMESE/MIX,Neutered,FIELD,SoCo
A307528,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A309173,DOMESTIC SH,Male,VET_HOSP,SoCo
A386973,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A309047,CHIHUAHUA SH,Male,OVER THE COUNTER,SoCo
A332797,LHASA APSO/MIX,Neutered,FIELD,SoCo
A302234,CHICKEN,Male,FLD_CRUEL,SoCo
A311060,PIT BULL,Spayed,OVER THE COUNTER,SoCo
A366890,PIT BULL,Male,FIELD,SoCo
A354745,PIT BULL/MIX,Neutered,OVER THE COUNTER,SoCo
A299477,ROTTWEILER,Male,FIELD_OS,SoCo
A385962,BAT,Unknown,FLD_STRAY,SoCo
A300239,SIBERIAN HUSKY,Female,FIELD,SoCo
A353455,DOMESTIC SH,Spayed,COMM CAT,SoCo
A313976,RABBIT SH,Unknown,FIELD,SoCo
A253284,GERM SHEPHERD/MIX,Neutered,FIELD,SoCo
A375201,ANATOL SHEPHERD,Female,FIELD,SoCo
A329353,RABBIT SH,Male,OVER THE COUNTER,SoCo
A313896,PIT BULL,Spayed,FLD_LIVSTK,SoCo
A310284,GREAT PYRENEES,Neutered,FLD_EVICT,SoCo
A302804,HORSE,Neutered,FIELD,SoCo
A317844,DOMESTIC MH,Spayed,OVER THE COUNTER,SoCo
A340358,GERM SHEPHERD/MIX,Neutered,FIELD,SoCo
A308440,CHIHUAHUA SH,Neutered,OVER THE COUNTER,SoCo
A301039,PIT BULL,Female,OVER THE COUNTER,SoCo
A307277,CANE CORSO,Neutered,FIELD,SoCo
A347556,GERM SH POINT,Female,OVER THE COUNTER,SoCo
A371178,RAT,Unknown,OVER THE COUNTER,SoCo
A224418,MALTESE/POODLE MIN,Spayed,FIELD,SoCo
A326206,DOMESTIC SH,Neutered,COMM CAT,SoCo
A340823,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A355223,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A314291,DOMESTIC SH,Neutered,COMM CAT,SoCo
A352519,BULLMASTIFF/MIX,Neutered,FLD_ARREST,SoCo
A303194,BLACK/TAN HOUND,Female,FIELD,SoCo
A365676,CHICKEN,Female,OVER THE COUNTER,SoCo
A321463,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A374873,LABRADOR RETR,Male,OVER THE COUNTER,SoCo
A381764,CHIHUAHUA SH/MIX,Neutered,FIELD,SoCo
A291746,LABRADOR RETR/ROTTWEILER,Neutered,VET_HOSP,SoCo
A337614,FOX TERR SMOOTH,Spayed,OVER THE COUNTER,SoCo
A377477,DOMESTIC SH,Male,OVER THE COUNTER,SoCo
A267473,ROTTWEILER,Male,OVER THE COUNTER,SoCo
A362329,CHIHUAHUA SH/MIX,Male,OVER THE COUNTER,SoCo
A324738,DOMESTIC SH,Spayed,COMM CAT,SoCo
A384932,PIT BULL,Female,OVER THE COUNTER,SoCo
A362750,KOI,Unknown,FIELD,SoCo
A381931,CHIHUAHUA SH,Neutered,OVER THE COUNTER,SoCo
A331370,LABRADOR RETR/PIT BULL,Female,FIELD,SoCo
A376082,DOMESTIC SH,Unknown,OVER THE COUNTER,SoCo
A329404,AUST SHEPHERD/MIX,Female,FLD_ARREST,SoCo
A317839,DOMESTIC LH,Spayed,OVER THE COUNTER,SoCo
A372093,CHIHUAHUA SH,Neutered,FIELD,SoCo
A354767,GERM SHEPHERD,Neutered,OVER THE COUNTER,SoCo
A304549,CHIHUAHUA SH,Spayed,VET_HOSP,SoCo
A377428,PIT BULL,Male,FLD_ARREST,SoCo
A327908,DOMESTIC LH,Neutered,OVER THE COUNTER,SoCo
A389669,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A388695,BAT,Unknown,FLD_STRAY,SoCo
A381324,QUEENSLAND HEEL/MIX,Male,VET_HOSP,SoCo
A344952,BORDER COLLIE,Neutered,FIELD,SoCo
A322680,LABRADOR RETR,Neutered,FIELD,SoCo
A342533,BRITISH SH,Spayed,OVER THE COUNTER,SoCo
A321412,DOMESTIC MH,Unknown,COMM CAT,SoCo
A329974,PIT BULL,Male,FIELD,SoCo
A342439,DOMESTIC MH,Neutered,COMM CAT,SoCo
A332615,JERSEY/MIX,Neutered,FIELD,SoCo
A375450,AMER FOXHOUND/MIX,Male,FIELD,SoCo
A382110,SHEEP,Female,FIELD,SoCo
A379293,PIT BULL/MIX,Male,OVER THE COUNTER,SoCo
A306623,PIT BULL/MIX,Spayed,FIELD,SoCo
A387702,CAIRN TERRIER/MIX,Female,OVER THE COUNTER,SoCo
A344528,WELSH CORGI CAR/MIX,Spayed,OVER THE COUNTER,SoCo
A356609,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A388041,TR WALKER HOUND/MIX,Spayed,FLD_CORONR,SoCo
A322707,DOMESTIC SH,Female,COMM CAT,SoCo
A347070,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A341112,DOMESTIC SH,Spayed,FIELD,SoCo
A385875,GREAT PYRENEES,Male,FIELD,SoCo
A309997,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A316379,FOX TERR SMOOTH/MIX,Neutered,FIELD,SoCo
A375217,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A344462,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A324219,CANE CORSO,Male,FLD_ARREST,SoCo
A296893,ENG BULLDOG,Neutered,FIELD,SoCo
A310677,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A312717,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A275496,PIT BULL,Spayed,FIELD_RETURN TO OWNER,SoCo
A340084,GERM SHEPHERD,Neutered,VET_HOSP,SoCo
A306419,RABBIT SH,Neutered,FIELD,SoCo
A303162,AUST CATTLE DOG/MIX,Neutered,PRIV_SHELT,SoCo
A340242,DOMESTIC SH,Unknown,OVER THE COUNTER,SoCo
A297924,PIT BULL/MIX,Spayed,FIELD,SoCo
A322542,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A371212,RABBIT SH,Male,OVER THE COUNTER,SoCo
A328033,RHOD RIDGEBACK/MIX,Neutered,FIELD,SoCo
A315673,DOMESTIC SH,Female,OVER THE COUNTER,SoCo
A366764,AUST CATTLE DOG,Neutered,FIELD,SoCo
A329434,RAT TERRIER/CHIHUAHUA SH,Neutered,OVER THE COUNTER,SoCo
A242241,AUST CATTLE DOG/MIX,Neutered,FIELD,SoCo
A337497,LHASA APSO/MIX,Neutered,OVER THE COUNTER,SoCo
A285996,POMERANIAN/POODLE MIN,Neutered,OVER THE COUNTER,SoCo
A307014,CHIHUAHUA SH,Neutered,FIELD,SoCo
A338488,DOMESTIC SH,Spayed,FIELD,SoCo
A392177,DUTCH SHEPHERD/MIX,Neutered,OVER THE COUNTER,SoCo
A346514,DACHSHUND,Neutered,FLD_ARREST,SoCo
A350319,BICHON FRISE/MIX,Neutered,FIELD,SoCo
A302903,PIT BULL,Spayed,OVER THE COUNTER,SoCo
A362804,GOAT,Male,FIELD,SoCo
A326863,LOP-MINI,Unknown,BORN_HERE,SoCo
A384169,ROTTWEILER,Female,OVER THE COUNTER,SoCo
A362386,RACCOON,Unknown,FLD_STRAY,SoCo
A370788,PIT BULL,Neutered,FIELD,SoCo
A303756,AUST TERRIER/CHIHUAHUA LH,Neutered,FIELD,SoCo
A391184,DOMESTIC SH,Neutered,OVER THE COUNTER,SoCo
A354684,RAT,Male,OVER THE COUNTER,SoCo
A342486,CHIHUAHUA SH/MIX,Neutered,FIELD,SoCo
A384550,GERM SHEPHERD,Spayed,FIELD,SoCo
A356360,CHIHUAHUA SH,Neutered,FIELD,SoCo
A311273,DOMESTIC SH,Spayed,OVER THE COUNTER,SoCo
A390298,DOMESTIC SH,Neutered,FLD_CORONR,SoCo
A375765,GERM SHEPHERD/MIX,Spayed,OVER THE COUNTER,SoCo
